id,amount,asset_name,asset_id,datetime,sender_name,recipient_name,sender_id,recipient_id,sender_nodo,recipient_nodo
1.11.443674306,60.0,MONEDAPAR,1.3.1236,2018-08-25 16:33:03-03:00,marlene,leonelmachado,1.2.1068894,1.2.1047863,nodomardelplata,nodomardelplata
1.11.443674274,600.0,MONEDAPAR,1.3.1236,2018-08-25 16:33:00-03:00,ramiritus,nantili,1.2.1069012,1.2.1060251,nodomardelplata,nodomardelplata
1.11.443673857,60.0,MONEDAPAR,1.3.1236,2018-08-25 16:32:27-03:00,leonelmachado,asdrubal,1.2.1047863,1.2.1068303,nodomardelplata,nodomardelplata
1.11.443673451,15.0,MONEDAPAR,1.3.1236,2018-08-25 16:32:00-03:00,juanmiguel,mariana1984,1.2.1038663,1.2.1037008,nodomardelplata,nodomardelplata
1.11.443673274,100.0,MONEDAPAR,1.3.1236,2018-08-25 16:31:45-03:00,alkimia,monicapescaderia,1.2.1060228,1.2.784863,nodomardelplata,nodomardelplata
1.11.443673036,30.0,MONEDAPAR,1.3.1236,2018-08-25 16:31:21-03:00,leonelmachado,mariana1984,1.2.1047863,1.2.1037008,nodomardelplata,nodomardelplata
1.11.443672360,150.0,MONEDAPAR,1.3.1236,2018-08-25 16:30:33-03:00,monicapescaderia,marlene,1.2.784863,1.2.1068894,nodomardelplata,nodomardelplata
1.11.443672337,15.0,MONEDAPAR,1.3.1236,2018-08-25 16:30:30-03:00,juanmiguel,doblerre,1.2.1038663,1.2.1068311,nodomardelplata,nodomardelplata
1.11.443672055,100.0,MONEDAPAR,1.3.1236,2018-08-25 16:30:06-03:00,alejandraocampp,monicapescaderia,1.2.1051225,1.2.784863,nodomardelplata,nodomardelplata
1.11.443672009,20.0,MONEDAPAR,1.3.1236,2018-08-25 16:30:00-03:00,sandra,evangelina,1.2.1060270,1.2.1059798,nodomardelplata,nodomardelplata
1.11.443670806,30.0,MONEDAPAR,1.3.1236,2018-08-25 16:28:30-03:00,kari.garo,asdrubal,1.2.977153,1.2.1068303,nodomardelplata,nodomardelplata
1.11.443670515,20.0,MONEDAPAR,1.3.1236,2018-08-25 16:28:00-03:00,casinueva,mariana1984,1.2.1059070,1.2.1037008,nodomardelplata,nodomardelplata
1.11.443669118,30.0,MONEDAPAR,1.3.1236,2018-08-25 16:25:48-03:00,asilva55,asdrubal,1.2.1035768,1.2.1068303,nodomardelplata,nodomardelplata
1.11.443669011,900.0,MONEDAPAR,1.3.1236,2018-08-25 16:25:39-03:00,alejandraocampp,nantili,1.2.1051225,1.2.1060251,nodomardelplata,nodomardelplata
1.11.443668638,30.0,MONEDAPAR,1.3.1236,2018-08-25 16:25:03-03:00,carlosemilio,asdrubal,1.2.1059753,1.2.1068303,nodomardelplata,nodomardelplata
1.11.443668622,15.0,MONEDAPAR,1.3.1236,2018-08-25 16:25:00-03:00,doblerre,mariana1984,1.2.1068311,1.2.1037008,nodomardelplata,nodomardelplata
1.11.443668405,37.0,MONEDAPAR,1.3.1236,2018-08-25 16:24:45-03:00,sandra,marlene,1.2.1060270,1.2.1068894,nodomardelplata,nodomardelplata
1.11.443668186,100.0,MONEDAPAR,1.3.1236,2018-08-25 16:24:27-03:00,lunajorg40,monicapescaderia,1.2.1051274,1.2.784863,nodomardelplata,nodomardelplata
1.11.443667590,20.0,MONEDAPAR,1.3.1236,2018-08-25 16:23:30-03:00,kari.garo,mariana1984,1.2.977153,1.2.1037008,nodomardelplata,nodomardelplata
1.11.443643199,170.0,MONEDAPAR,1.3.1236,2018-08-25 15:48:51-03:00,pauloismael,leonelmachado,1.2.1059769,1.2.1047863,nodomardelplata,nodomardelplata
1.11.442958050,100.0,MONEDAPAR,1.3.1236,2018-08-24 21:01:24-03:00,sandra,doblerre,1.2.1060270,1.2.1068311,nodomardelplata,nodomardelplata
1.11.442802256,1.0,MONEDAPAR,1.3.1236,2018-08-24 16:33:06-03:00,leonelmachado,sandr3lica,1.2.1047863,1.2.1057677,nodomardelplata,nodomardelplata
1.11.437725652,99.0,MONEDAPAR,1.3.1236,2018-08-18 18:56:09-03:00,malena40,muju,1.2.1050652,1.2.160674,otros,otros
1.11.437716725,118.0,MONEDAPAR,1.3.1236,2018-08-18 18:42:24-03:00,gabriel.sapienza,kari.garo,1.2.1051237,1.2.977153,nodomardelplata,nodomardelplata
1.11.437329913,100.0,MONEDAPAR,1.3.1236,2018-08-18 10:30:45-03:00,muju,malena40,1.2.160674,1.2.1050652,otros,otros
1.11.435525221,10.0,MONEDAPAR,1.3.1236,2018-08-16 18:48:24-03:00,ilefonseca,carloshugo,1.2.1063552,1.2.1063554,otros,otros
1.11.423433172,120.0,MONEDAPAR,1.3.1236,2018-08-12 10:54:00-03:00,sladdaga,sandra,1.2.875651,1.2.1060270,nodomardelplata,nodomardelplata
1.11.420267551,200.0,MONEDAPAR,1.3.1236,2018-08-11 18:36:30-03:00,pamelasierra,lunajorg40,1.2.1039839,1.2.1051274,nodomardelplata,nodomardelplata
1.11.420241617,70.0,MONEDAPAR,1.3.1236,2018-08-11 18:28:36-03:00,cecilia,evangelina,1.2.1051241,1.2.1059798,nodomardelplata,nodomardelplata
1.11.420240446,80.0,MONEDAPAR,1.3.1236,2018-08-11 18:28:15-03:00,asilva55,sandra,1.2.1035768,1.2.1060270,nodomardelplata,nodomardelplata
1.11.420227231,50.0,MONEDAPAR,1.3.1236,2018-08-11 18:24:12-03:00,pamelasierra,evangelina,1.2.1039839,1.2.1059798,nodomardelplata,nodomardelplata
1.11.420223576,30.0,MONEDAPAR,1.3.1236,2018-08-11 18:23:06-03:00,kari.garo,corinam,1.2.977153,1.2.1051310,nodomardelplata,nodomardelplata
1.11.420212193,50.0,MONEDAPAR,1.3.1236,2018-08-11 18:19:39-03:00,juanmiguel,pauloismael,1.2.1038663,1.2.1059769,nodomardelplata,nodomardelplata
1.11.420199721,20.0,MONEDAPAR,1.3.1236,2018-08-11 18:16:00-03:00,syssublimacion,gala,1.2.1060230,1.2.1060242,nodomardelplata,nodomardelplata
1.11.420198920,170.0,MONEDAPAR,1.3.1236,2018-08-11 18:15:45-03:00,pamelasierra,nancy869,1.2.1039839,1.2.1051243,nodomardelplata,nodomardelplata
1.11.420196171,110.0,MONEDAPAR,1.3.1236,2018-08-11 18:14:54-03:00,juanmiguel,gala,1.2.1038663,1.2.1060242,nodomardelplata,nodomardelplata
1.11.420191527,25.0,MONEDAPAR,1.3.1236,2018-08-11 18:13:27-03:00,clemira57,syssublimacion,1.2.1051247,1.2.1060230,nodomardelplata,nodomardelplata
1.11.420189229,90.0,MONEDAPAR,1.3.1236,2018-08-11 18:12:45-03:00,sladdaga,nancy869,1.2.875651,1.2.1051243,nodomardelplata,nodomardelplata
1.11.420185153,170.0,MONEDAPAR,1.3.1236,2018-08-11 18:11:30-03:00,pamelasierra,nancy869,1.2.1039839,1.2.1051243,nodomardelplata,nodomardelplata
1.11.420183572,135.0,MONEDAPAR,1.3.1236,2018-08-11 18:11:00-03:00,kari.garo,gala,1.2.977153,1.2.1060242,nodomardelplata,nodomardelplata
1.11.420182938,40.0,MONEDAPAR,1.3.1236,2018-08-11 18:10:48-03:00,syssublimacion,juanmiguel,1.2.1060230,1.2.1038663,nodomardelplata,nodomardelplata
1.11.420174939,40.0,MONEDAPAR,1.3.1236,2018-08-11 18:08:18-03:00,pamelasierra,juanmiguel,1.2.1039839,1.2.1038663,nodomardelplata,nodomardelplata
1.11.420170361,37.0,MONEDAPAR,1.3.1236,2018-08-11 18:06:51-03:00,adrianaandrada,gracoda,1.2.1051259,1.2.1060239,nodomardelplata,nodomardelplata
1.11.420164694,120.0,MONEDAPAR,1.3.1236,2018-08-11 18:05:00-03:00,pamelasierra,leonelmachado,1.2.1039839,1.2.1047863,nodomardelplata,nodomardelplata
1.11.420156680,30.0,MONEDAPAR,1.3.1236,2018-08-11 18:02:21-03:00,carlosemilio,adrianaandrada,1.2.1059753,1.2.1051259,nodomardelplata,nodomardelplata
1.11.420154090,265.0,MONEDAPAR,1.3.1236,2018-08-11 18:01:30-03:00,pamelasierra,gala,1.2.1039839,1.2.1060242,nodomardelplata,nodomardelplata
1.11.420153050,124.0,MONEDAPAR,1.3.1236,2018-08-11 18:01:12-03:00,leonelmachado,gracoda,1.2.1047863,1.2.1060239,nodomardelplata,nodomardelplata
1.11.420152585,60.0,MONEDAPAR,1.3.1236,2018-08-11 18:01:03-03:00,alkimia,pamelasierra,1.2.1060228,1.2.1039839,nodomardelplata,nodomardelplata
1.11.420142703,60.0,MONEDAPAR,1.3.1236,2018-08-11 17:58:03-03:00,pamelasierra,alkimia,1.2.1039839,1.2.1060228,nodomardelplata,nodomardelplata
1.11.420142522,190.0,MONEDAPAR,1.3.1236,2018-08-11 17:58:00-03:00,pauloismael,kari.garo,1.2.1059769,1.2.977153,nodomardelplata,nodomardelplata
1.11.420137313,60.0,MONEDAPAR,1.3.1236,2018-08-11 17:56:24-03:00,pamelasierra,alkimia,1.2.1039839,1.2.1060228,nodomardelplata,nodomardelplata
1.11.420137113,50.0,MONEDAPAR,1.3.1236,2018-08-11 17:56:21-03:00,syssublimacion,nancy869,1.2.1060230,1.2.1051243,nodomardelplata,nodomardelplata
1.11.420134345,60.0,MONEDAPAR,1.3.1236,2018-08-11 17:55:30-03:00,corinam,pauloismael,1.2.1051310,1.2.1059769,nodomardelplata,nodomardelplata
1.11.420127174,20.0,MONEDAPAR,1.3.1236,2018-08-11 17:53:15-03:00,juanmiguel,corinam,1.2.1038663,1.2.1051310,nodomardelplata,nodomardelplata
1.11.420125806,120.0,MONEDAPAR,1.3.1236,2018-08-11 17:52:51-03:00,pauloismael,gala,1.2.1059769,1.2.1060242,nodomardelplata,nodomardelplata
1.11.420108138,35.0,MONEDAPAR,1.3.1236,2018-08-11 17:47:30-03:00,moni,alejandraocampp,1.2.1051071,1.2.1051225,nodomardelplata,nodomardelplata
1.11.420105453,15.0,MONEDAPAR,1.3.1236,2018-08-11 17:46:42-03:00,syssublimacion,adrianaandrada,1.2.1060230,1.2.1051259,nodomardelplata,nodomardelplata
1.11.420089429,50.0,MONEDAPAR,1.3.1236,2018-08-11 17:41:48-03:00,moni,pauloismael,1.2.1051071,1.2.1059769,nodomardelplata,nodomardelplata
1.11.420085794,50.0,MONEDAPAR,1.3.1236,2018-08-11 17:40:45-03:00,clemira57,pauloismael,1.2.1051247,1.2.1059769,nodomardelplata,nodomardelplata
1.11.420081855,100.0,MONEDAPAR,1.3.1236,2018-08-11 17:39:33-03:00,nancy869,pauloismael,1.2.1051243,1.2.1059769,nodomardelplata,nodomardelplata
1.11.420072890,60.0,MONEDAPAR,1.3.1236,2018-08-11 17:36:54-03:00,gala,pauloismael,1.2.1060242,1.2.1059769,nodomardelplata,nodomardelplata
1.11.420061463,30.0,MONEDAPAR,1.3.1236,2018-08-11 17:33:27-03:00,cecilia,pauloismael,1.2.1051241,1.2.1059769,nodomardelplata,nodomardelplata
1.11.420058243,220.0,MONEDAPAR,1.3.1236,2018-08-11 17:32:27-03:00,andreagrasso,gala,1.2.1060264,1.2.1060242,nodomardelplata,nodomardelplata
1.11.420054732,30.0,MONEDAPAR,1.3.1236,2018-08-11 17:31:21-03:00,juanmiguel,pauloismael,1.2.1038663,1.2.1059769,nodomardelplata,nodomardelplata
1.11.420052056,140.0,MONEDAPAR,1.3.1236,2018-08-11 17:30:36-03:00,gracoda,nancy869,1.2.1060239,1.2.1051243,nodomardelplata,nodomardelplata
1.11.420037832,50.0,MONEDAPAR,1.3.1236,2018-08-11 17:26:15-03:00,alkimia,clemira57,1.2.1060228,1.2.1051247,nodomardelplata,nodomardelplata
1.11.420036723,200.0,MONEDAPAR,1.3.1236,2018-08-11 17:25:54-03:00,edith,casinueva,1.2.1060258,1.2.1059070,nodomardelplata,nodomardelplata
1.11.420031279,140.0,MONEDAPAR,1.3.1236,2018-08-11 17:24:15-03:00,adrianaandrada,nancy869,1.2.1051259,1.2.1051243,nodomardelplata,nodomardelplata
1.11.420029653,35.0,MONEDAPAR,1.3.1236,2018-08-11 17:23:45-03:00,juanmiguel,alejandraocampp,1.2.1038663,1.2.1051225,nodomardelplata,nodomardelplata
1.11.420018604,120.0,MONEDAPAR,1.3.1236,2018-08-11 17:20:30-03:00,gabriel.sapienza,kari.garo,1.2.1051237,1.2.977153,nodomardelplata,nodomardelplata
1.11.420017024,20.0,MONEDAPAR,1.3.1236,2018-08-11 17:20:03-03:00,juanmiguel,andreapeyrot,1.2.1038663,1.2.1051233,nodomardelplata,nodomardelplata
1.11.420014469,50.0,MONEDAPAR,1.3.1236,2018-08-11 17:19:18-03:00,gracoda,pauloismael,1.2.1060239,1.2.1059769,nodomardelplata,nodomardelplata
1.11.420009425,10.0,MONEDAPAR,1.3.1236,2018-08-11 17:17:48-03:00,juanmiguel,adrianaandrada,1.2.1038663,1.2.1051259,nodomardelplata,nodomardelplata
1.11.420005307,60.0,MONEDAPAR,1.3.1236,2018-08-11 17:16:36-03:00,gracoda,adrianaandrada,1.2.1060239,1.2.1051259,nodomardelplata,nodomardelplata
1.11.420003722,60.0,MONEDAPAR,1.3.1236,2018-08-11 17:16:09-03:00,syssublimacion,alkimia,1.2.1060230,1.2.1060228,nodomardelplata,nodomardelplata
1.11.420002808,35.0,MONEDAPAR,1.3.1236,2018-08-11 17:15:51-03:00,alkimia,evangelina,1.2.1060228,1.2.1059798,nodomardelplata,nodomardelplata
1.11.420002190,50.0,MONEDAPAR,1.3.1236,2018-08-11 17:15:39-03:00,juanmiguel,pauloismael,1.2.1038663,1.2.1059769,nodomardelplata,nodomardelplata
1.11.420001322,30.0,MONEDAPAR,1.3.1236,2018-08-11 17:15:24-03:00,corinam,adrianaandrada,1.2.1051310,1.2.1051259,nodomardelplata,nodomardelplata
1.11.419995289,130.0,MONEDAPAR,1.3.1236,2018-08-11 17:13:36-03:00,juanmiguel,gala,1.2.1038663,1.2.1060242,nodomardelplata,nodomardelplata
1.11.419989896,60.0,MONEDAPAR,1.3.1236,2018-08-11 17:11:54-03:00,gala,adrianaandrada,1.2.1060242,1.2.1051259,nodomardelplata,nodomardelplata
1.11.419988060,20.0,MONEDAPAR,1.3.1236,2018-08-11 17:11:21-03:00,juanmiguel,corinam,1.2.1038663,1.2.1051310,nodomardelplata,nodomardelplata
1.11.419987932,60.0,MONEDAPAR,1.3.1236,2018-08-11 17:11:18-03:00,pauloismael,corinam,1.2.1059769,1.2.1051310,nodomardelplata,nodomardelplata
1.11.419983028,320.0,MONEDAPAR,1.3.1236,2018-08-11 17:09:51-03:00,pauloismael,juanmiguel,1.2.1059769,1.2.1038663,nodomardelplata,nodomardelplata
1.11.419982101,120.0,MONEDAPAR,1.3.1236,2018-08-11 17:09:33-03:00,adrianaandrada,gala,1.2.1051259,1.2.1060242,nodomardelplata,nodomardelplata
1.11.419975870,190.0,MONEDAPAR,1.3.1236,2018-08-11 17:07:42-03:00,pauloismael,kari.garo,1.2.1059769,1.2.977153,nodomardelplata,nodomardelplata
1.11.419972103,10.0,MONEDAPAR,1.3.1236,2018-08-11 17:06:33-03:00,hilario,adrianaandrada,1.2.1060116,1.2.1051259,nodomardelplata,nodomardelplata
1.11.419968640,130.0,MONEDAPAR,1.3.1236,2018-08-11 17:05:30-03:00,sladdaga,gala,1.2.875651,1.2.1060242,nodomardelplata,nodomardelplata
1.11.419965986,100.0,MONEDAPAR,1.3.1236,2018-08-11 17:04:39-03:00,moni,pauloismael,1.2.1051071,1.2.1059769,nodomardelplata,nodomardelplata
1.11.419965770,30.0,MONEDAPAR,1.3.1236,2018-08-11 17:04:36-03:00,leonelmachado,adrianaandrada,1.2.1047863,1.2.1051259,nodomardelplata,nodomardelplata
1.11.419963135,50.0,MONEDAPAR,1.3.1236,2018-08-11 17:03:45-03:00,evangelina,pauloismael,1.2.1059798,1.2.1059769,nodomardelplata,nodomardelplata
1.11.419957558,20.0,MONEDAPAR,1.3.1236,2018-08-11 17:02:03-03:00,cecilia,adrianaandrada,1.2.1051241,1.2.1051259,nodomardelplata,nodomardelplata
1.11.419913004,40.0,MONEDAPAR,1.3.1236,2018-08-11 16:48:51-03:00,andreapeyrot,juanmiguel,1.2.1051233,1.2.1038663,nodomardelplata,nodomardelplata
1.11.419876888,40.0,MONEDAPAR,1.3.1236,2018-08-11 16:38:36-03:00,nancy869,corinam,1.2.1051243,1.2.1051310,nodomardelplata,nodomardelplata
1.11.418952328,50.0,MONEDAPAR,1.3.1236,2018-08-11 12:08:33-03:00,pamelasierra,sladdaga,1.2.1039839,1.2.875651,nodomardelplata,nodomardelplata
1.11.415690585,5.0,MONEDAPAR,1.3.1236,2018-08-10 20:16:36-03:00,pauloismael,leonelmachado,1.2.1059769,1.2.1047863,nodomardelplata,nodomardelplata
1.11.415677332,100.0,MONEDAPAR,1.3.1236,2018-08-10 20:12:39-03:00,leonelmachado,pauloismael,1.2.1047863,1.2.1059769,nodomardelplata,nodomardelplata
1.11.414909904,200.0,MONEDAPAR,1.3.1236,2018-08-10 16:35:57-03:00,lunajorg40,pamelasierra,1.2.1051274,1.2.1039839,nodomardelplata,nodomardelplata
1.11.400200367,50.0,MONEDAPAR,1.3.1236,2018-08-07 16:18:30-03:00,pamelasierra,sladdaga,1.2.1039839,1.2.875651,nodomardelplata,nodomardelplata
1.11.400026015,200.0,MONEDAPAR,1.3.1236,2018-08-07 15:22:30-03:00,pamelasierra,monicapescaderia,1.2.1039839,1.2.784863,nodomardelplata,nodomardelplata
1.11.399799192,9.96,MONEDAPAR,1.3.1236,2018-08-07 14:10:27-03:00,asilva55,juanchi,1.2.1035768,1.2.1041127,nodomardelplata,nodomardelplata
1.11.399770637,10.0,MONEDAPAR,1.3.1236,2018-08-07 14:01:12-03:00,juanchi,asilva55,1.2.1041127,1.2.1035768,nodomardelplata,nodomardelplata
1.11.399349921,10.0,MONEDAPAR,1.3.1236,2018-08-07 11:46:06-03:00,ovejanegra,gabrielz77,1.2.1035667,1.2.1057422,nodoescobarmet,nodoescobarmet
1.11.386947925,159.0,MONEDAPAR,1.3.1236,2018-08-04 17:05:12-03:00,leonelmachado,juanchi,1.2.1047863,1.2.1041127,nodomardelplata,nodomardelplata
1.11.386932514,80.0,MONEDAPAR,1.3.1236,2018-08-04 17:00:24-03:00,juanchi,leonelmachado,1.2.1041127,1.2.1047863,nodomardelplata,nodomardelplata
1.11.386931553,80.0,MONEDAPAR,1.3.1236,2018-08-04 17:00:12-03:00,juanchi,leonelmachado,1.2.1041127,1.2.1047863,nodomardelplata,nodomardelplata
1.11.330417867,5.0,MONEDAPAR,1.3.1236,2018-07-23 09:23:42-03:00,ovejanegra,angeldov,1.2.1035667,1.2.1035664,nodoescobarmet,nodoescobarmet
1.11.328253530,10.0,MONEDAPAR,1.3.1236,2018-07-22 17:35:09-03:00,antonio,hueso,1.2.1040162,1.2.155969,otros,otros
1.11.328234503,100.0,MONEDAPAR,1.3.1236,2018-07-22 17:29:15-03:00,hueso,antonio,1.2.155969,1.2.1040162,otros,otros
1.11.226760989,6.0,MONEDAPAR,1.3.1236,2018-06-22 11:03:30-03:00,jona,adrian,1.2.157416,1.2.875761,otros,otros
1.11.222128182,385.0,MONEDAPAR,1.3.1236,2018-06-15 17:55:30-03:00,josetacha,pabloc,1.2.843973,1.2.155942,nodolaplata,nodolaplata
1.11.221893293,165.0,MONEDAPAR,1.3.1236,2018-06-15 11:42:27-03:00,josetacha,pabloc,1.2.843973,1.2.155942,nodolaplata,nodolaplata
1.11.220987563,500.0,MONEDAPAR,1.3.1236,2018-06-14 13:23:24-03:00,radio965,mariela,1.2.426382,1.2.992697,nodobuenosaires,nodobuenosaires
1.11.220842277,700.0,MONEDAPAR,1.3.1236,2018-06-14 09:46:51-03:00,pabloc,josetacha,1.2.155942,1.2.843973,nodolaplata,nodolaplata
1.11.214113056,440.0,MONEDAPAR,1.3.1236,2018-06-06 15:57:21-03:00,silvia,pabloc,1.2.763664,1.2.155942,nodolaplata,nodolaplata
1.11.213620332,440.0,MONEDAPAR,1.3.1236,2018-06-05 23:02:57-03:00,pabloc,euge,1.2.155942,1.2.411089,nodolaplata,nodolaplata
1.11.213548523,2.0,MONEDAPAR,1.3.1236,2018-06-05 20:01:39-03:00,lucasgolini,cooperativalasalamandra,1.2.970833,1.2.155682,otros,otros
1.11.211202236,1.0,MONEDAPAR,1.3.1236,2018-06-02 16:22:51-03:00,lucasgolini,cooperativalasalamandra,1.2.970833,1.2.155682,otros,otros
1.11.210598498,2.0,MONEDAPAR,1.3.1236,2018-06-01 21:34:51-03:00,lucasgolini,cooperativalasalamandra,1.2.970833,1.2.155682,otros,otros
1.11.210445582,2.0,MONEDAPAR,1.3.1236,2018-06-01 16:54:33-03:00,lucasgolini,cooperativalasalamandra,1.2.970833,1.2.155682,otros,otros
1.11.210363314,5.0,MONEDAPAR,1.3.1236,2018-06-01 13:33:39-03:00,lucasgolini,cooperativalasalamandra,1.2.970833,1.2.155682,otros,otros
1.11.209123177,300.0,MONEDAPAR,1.3.1236,2018-05-30 15:17:33-03:00,josetacha,pabloc,1.2.843973,1.2.155942,nodolaplata,nodolaplata
1.11.207643053,5.0,MONEDAPAR,1.3.1236,2018-05-28 15:59:57-03:00,juanarosaherrera,impa,1.2.971040,1.2.155893,otros,otros
1.11.206752341,350.0,MONEDAPAR,1.3.1236,2018-05-27 11:37:45-03:00,radio965,andrea,1.2.426382,1.2.155895,nodobuenosaires,nodobuenosaires
1.11.194301686,1.0,MONEDAPAR,1.3.1236,2018-05-12 18:32:33-03:00,sladdaga,lilips,1.2.875651,1.2.917491,nodomardelplata,nodomardelplata
1.11.191275012,5.0,MONEDAPAR,1.3.1236,2018-05-10 11:48:27-03:00,hectorh,lizartetango,1.2.157151,1.2.913816,nodobuenosaires,otros
1.11.186083317,1.0,MONEDAPAR,1.3.1236,2018-05-04 22:08:24-03:00,mauro,gisel,1.2.874437,1.2.903840,nodomardelplata,nodomardelplata
1.11.177913654,500.0,MONEDAPAR,1.3.1236,2018-04-26 15:10:48-03:00,pabloc,silvia,1.2.155942,1.2.763664,nodolaplata,nodolaplata
1.11.176426040,998.0,MONEDAPAR,1.3.1236,2018-04-24 23:38:09-03:00,mariae,pabloc,1.2.403702,1.2.155942,nodolaplata,nodolaplata
1.11.173603138,10.0,MONEDAPAR,1.3.1236,2018-04-20 22:06:09-03:00,josemiranda,miguelcp,1.2.879211,1.2.879213,otros,otros
1.11.172082710,20.0,MONEDAPAR,1.3.1236,2018-04-18 17:23:45-03:00,cesara,sladdaga,1.2.875678,1.2.875651,nodomardelplata,nodomardelplata
1.11.171658477,2.0,MONEDAPAR,1.3.1236,2018-04-17 21:06:27-03:00,mauro,daiana,1.2.874437,1.2.874497,nodomardelplata,nodomardelplata
1.11.167277771,300.0,MONEDAPAR,1.3.1236,2018-04-10 22:52:24-03:00,pabloc,euge,1.2.155942,1.2.411089,nodolaplata,nodolaplata
1.11.164617335,10.0,MONEDAPAR,1.3.1236,2018-04-03 22:36:33-03:00,pabloc,silvia,1.2.155942,1.2.763664,nodolaplata,nodolaplata
1.11.163153813,306.0,MONEDAPAR,1.3.1236,2018-03-31 19:03:33-03:00,pabloc,josetacha,1.2.155942,1.2.843973,nodolaplata,nodolaplata
1.11.161067667,480.0,MONEDAPAR,1.3.1236,2018-03-26 20:26:12-03:00,pabloc,pablogrod,1.2.155942,1.2.361877,nodolaplata,nodolaplata
1.11.160164821,550.0,MONEDAPAR,1.3.1236,2018-03-24 17:56:42-03:00,pablobring,pabloc,1.2.781055,1.2.155942,nodolaplata,nodolaplata
1.11.159354671,180.0,MONEDAPAR,1.3.1236,2018-03-22 21:24:57-03:00,ailinr,pabloc,1.2.446619,1.2.155942,nodolaplata,nodolaplata
1.11.153404092,62.0,MONEDAPAR,1.3.1236,2018-03-13 15:30:54-03:00,silvia,pabloc,1.2.763664,1.2.155942,nodolaplata,nodolaplata
1.11.153402267,999.0,MONEDAPAR,1.3.1236,2018-03-13 15:21:33-03:00,silvia,pabloc,1.2.763664,1.2.155942,nodolaplata,nodolaplata
1.11.151342139,124.0,MONEDAPAR,1.3.1236,2018-03-09 19:41:36-03:00,ferbq73o,pabloc,1.2.635723,1.2.155942,nodolaplata,nodolaplata
1.11.149465327,1000.0,MONEDAPAR,1.3.1236,2018-03-06 17:14:57-03:00,pabloc,silvia,1.2.155942,1.2.763664,nodolaplata,nodolaplata
1.11.147229898,50.0,MONEDAPAR,1.3.1236,2018-03-02 12:52:51-03:00,clauar,noemif,1.2.448521,1.2.781586,otros,otros
1.11.147043315,1000.0,MONEDAPAR,1.3.1236,2018-03-02 07:54:39-03:00,pabloc,pablobring,1.2.155942,1.2.781055,nodolaplata,nodolaplata
1.11.145478572,1000.0,MONEDAPAR,1.3.1236,2018-02-27 15:46:33-03:00,radio965,camilalucianaortega,1.2.426382,1.2.775525,nodobuenosaires,nodobuenosaires
1.11.145478164,1000.0,MONEDAPAR,1.3.1236,2018-02-27 15:45:12-03:00,radio965,ramirosoria95,1.2.426382,1.2.775508,nodobuenosaires,nodobuenosaires
1.11.145477806,1000.0,MONEDAPAR,1.3.1236,2018-02-27 15:43:57-03:00,radio965,ezequiel23,1.2.426382,1.2.775483,nodobuenosaires,nodobuenosaires
1.11.141864410,500.0,MONEDAPAR,1.3.1236,2018-02-20 19:25:54-03:00,juliap,fabianmestralet,1.2.490244,1.2.389378,otros,otros
1.11.137903129,546.0,MONEDAPAR,1.3.1236,2018-02-13 12:39:15-03:00,ferminmr14,pabloc,1.2.178579,1.2.155942,nodolaplata,nodolaplata
1.11.135222268,80.0,MONEDAPAR,1.3.1236,2018-02-08 17:14:39-03:00,donadominga,anafer,1.2.357366,1.2.443045,nodolaplata,nodolaplata
1.11.131737035,360.0,MONEDAPAR,1.3.1236,2018-02-04 14:04:09-03:00,pabloc,martinjabon,1.2.155942,1.2.432118,nodolaplata,nodolaplata
1.11.128454871,50.0,MONEDAPAR,1.3.1236,2018-01-31 19:10:39-03:00,guillermo21,rikymoreno,1.2.690465,1.2.690468,otros,otros
1.11.128452111,10.0,MONEDAPAR,1.3.1236,2018-01-31 19:07:00-03:00,guillermo21,rikymoreno,1.2.690465,1.2.690468,otros,otros
1.11.128451253,10.0,MONEDAPAR,1.3.1236,2018-01-31 19:05:21-03:00,nicolas,patobales,1.2.153188,1.2.690466,otros,otros
1.11.120737890,320.0,MONEDAPAR,1.3.1236,2018-01-19 11:46:51-03:00,lulecamello,pabloc,1.2.212884,1.2.155942,nodolaplata,nodolaplata
1.11.119669704,80.0,MONEDAPAR,1.3.1236,2018-01-18 00:12:48-03:00,juliap,anafer,1.2.490244,1.2.443045,otros,nodolaplata
1.11.117414413,160.0,MONEDAPAR,1.3.1236,2018-01-15 14:21:48-03:00,pabloc,lulecamello,1.2.155942,1.2.212884,nodolaplata,nodolaplata
1.11.106506380,110.0,MONEDAPAR,1.3.1236,2017-12-21 20:13:57-03:00,irazmai3327,daniel,1.2.448512,1.2.437302,otros,otros
1.11.106120237,400.0,MONEDAPAR,1.3.1236,2017-12-20 23:39:39-03:00,pabloc,lulecamello,1.2.155942,1.2.212884,nodolaplata,nodolaplata
1.11.105403557,154.0,MONEDAPAR,1.3.1236,2017-12-19 10:54:09-03:00,arifey,pabloc,1.2.411092,1.2.155942,nodolaplata,nodolaplata
1.11.104739367,500.0,MONEDAPAR,1.3.1236,2017-12-17 18:13:03-03:00,jorges,pazrey,1.2.393328,1.2.457235,otros,otros
1.11.104443460,122.0,MONEDAPAR,1.3.1236,2017-12-16 21:37:24-03:00,pabloc,arifey,1.2.155942,1.2.411092,nodolaplata,nodolaplata
1.11.103997459,245.0,MONEDAPAR,1.3.1236,2017-12-15 15:33:06-03:00,arifey,pabloc,1.2.411092,1.2.155942,nodolaplata,nodolaplata
